Date,000001.SS,ES=F,NQ=F,YM=F,ZT=F,^125904-USD-STRD,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^IXIC,^KS11,^MERV,^MXX,^N225,^NZ50,^RUT,^VIX
2025-08-06,3633.9951171875,6371.0,23422.75,44312.0,103.95703125,2387.340087890625,8843.7001953125,80543.9921875,134538.0,44193.12109375,7635.02978515625,9164.2998046875,23924.359375,6345.06005859375,27920.900390625,24910.630859375,14536.599609375,21169.419921875,3198.139892578125,2415041.0,57154.21875,40794.859375,12880.16015625,2221.2900390625,16.770000457763672
2025-08-07,3639.6669921875,6366.5,23496.25,44080.0,103.890625,2409.0400390625,8831.400390625,80623.2578125,136528.0,43968.640625,7709.31982421875,9100.7998046875,24192.5,6340.0,27761.30078125,25081.630859375,14690.900390625,21242.69921875,3227.679931640625,2349021.0,58260.87890625,41059.1484375,12887.099609375,2214.719970703125,16.56999969482422
2025-08-08,3635.1279296875,6413.5,23713.75,44278.0,103.83984375,2420.610107421875,8807.099609375,79857.7890625,135913.0,44175.609375,7743.0,9095.7001953125,24162.859375,6389.4501953125,27758.69921875,24858.8203125,14824.900390625,21450.01953125,3210.010009765625,2300926.0,58070.171875,41820.48046875,12844.6298828125,2218.419921875,15.149999618530273
2025-08-11,3647.547119140625,6399.75,23637.5,44084.0,103.84375,2407.080078125,8844.7998046875,80604.078125,135623.0,43975.08984375,7698.52001953125,9129.7001953125,24081.33984375,6373.4501953125,27775.19921875,24906.810546875,14855.900390625,21385.400390625,3206.77001953125,2303302.0,58342.87109375,,12911.8603515625,2216.510009765625,16.25
2025-08-12,3665.91796875,6468.5,23938.0,44558.0,103.890625,2424.5400390625,8880.7998046875,80235.59375,137914.0,44458.609375,7753.419921875,9147.7998046875,24024.779296875,6445.759765625,27921.30078125,24969.6796875,14859.0,21681.900390625,3189.909912109375,2311836.0,58675.0390625,42718.171875,12759.6796875,2282.780029296875,14.729999542236328
2025-08-13,3683.465087890625,6488.75,23946.5,45025.0,103.96484375,2451.739990234375,8827.099609375,80539.90625,136687.0,44922.26953125,7804.97021484375,9165.2001953125,24185.58984375,6466.580078125,27993.400390625,25613.669921875,15019.900390625,21713.140625,3224.3701171875,2287631.0,58477.5703125,43274.671875,12766.5400390625,2328.06005859375,14.489999771118164
2025-08-14,3666.443115234375,6490.5,23930.5,44997.0,103.8671875,2453.800048828125,8873.7998046875,80597.65625,136356.0,44911.26171875,7870.33984375,9177.2001953125,24377.5,6468.5400390625,27916.0,25519.3203125,15206.400390625,21710.669921875,3225.659912109375,2188543.0,58167.26953125,42649.26171875,12834.080078125,2299.080078125,14.829999923706055
2025-08-15,3696.77099609375,6471.5,23804.0,45040.0,103.8203125,2464.320068359375,8938.599609375,,136341.0,44946.12109375,7923.4501953125,9138.900390625,24359.30078125,6449.7998046875,27905.5,25270.0703125,15277.2001953125,21622.98046875,,,58320.48046875,43378.30859375,12889.3798828125,2286.52001953125,15.09000015258789
2025-08-18,3728.027099609375,6469.25,23797.75,44986.0,103.7890625,2456.0400390625,8959.2998046875,81273.75,137322.0,44911.8203125,7884.0498046875,9157.7001953125,24314.76953125,6449.14990234375,27922.900390625,25176.849609375,15251.7001953125,21629.76953125,3177.280029296875,2198382.0,58319.69921875,43714.30859375,12970.6396484375,2294.469970703125,14.989999771118164
2025-08-19,3727.2880859375,6432.5,23469.5,44999.0,103.8203125,2474.60009765625,8896.2001953125,81644.390625,134432.0,44922.26953125,7979.080078125,9189.2001953125,24423.0703125,6411.3701171875,27823.900390625,25122.900390625,15303.7998046875,21314.94921875,3151.56005859375,2092206.0,58462.7890625,43546.2890625,12928.6796875,2276.610107421875,15.569999694824219
2025-08-20,3766.2099609375,6413.25,23324.0,44995.0,103.83984375,2478.5400390625,8918.0,81857.84375,134667.0,44938.30859375,7973.02978515625,9288.099609375,24276.970703125,6395.77978515625,27878.80078125,25165.939453125,15292.099609375,21172.859375,3130.090087890625,2081951.0,58221.46875,42888.55078125,13071.2998046875,2269.35009765625,15.6899995803833
