Date,000001.SS,ES=F,NQ=F,YM=F,ZT=F,^125904-USD-STRD,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^IXIC,^KS11,^MERV,^MXX,^N225,^NZ50,^RUT,^VIX
2025-04-16,3276.00390625,5305.75,18385.25,39853.0,103.8125,2198.75,7758.89990234375,77044.2890625,128317.0,39669.390625,7329.97021484375,8275.599609375,21311.01953125,5275.7001953125,24106.80078125,21056.98046875,12942.099609375,16307.16015625,2447.429931640625,2177975.0,53018.5703125,33920.3984375,12067.919921875,1863.47998046875,32.63999938964844
2025-04-17,3280.341064453125,5312.75,18380.75,39329.0,103.79296875,2189.89990234375,7819.10009765625,78553.203125,129650.0,39142.23046875,7285.85986328125,8275.7001953125,21205.859375,5282.7001953125,24192.80078125,21395.140625,12918.0,16286.4501953125,2470.409912109375,,,34377.6015625,12118.990234375,1880.6199951171875,29.649999618530273
2025-04-18,3276.72998046875,,,,,,,,,,,,,,,,,,2483.419921875,,,34730.28125,,,
2025-04-21,3291.43408203125,5184.75,17922.25,38328.0,103.88671875,2217.27001953125,,79408.5,,38170.41015625,,,,5158.2001953125,24008.900390625,,,15870.900390625,2488.419921875,2045707.0,53758.75,34279.921875,,1840.3199462890625,33.81999969482422
2025-04-22,3299.757080078125,5314.75,18385.0,39357.0,103.76953125,2220.090087890625,7816.7001953125,79595.59375,130464.0,39186.98046875,7326.47021484375,8328.599609375,21293.529296875,5287.759765625,24306.0,21562.3203125,13010.599609375,16300.419921875,2486.639892578125,2163891.0,54777.83984375,34220.6015625,11836.6904296875,1890.280029296875,30.56999969482422
2025-04-23,3296.35498046875,5401.75,18804.0,39775.0,103.62890625,2234.43994140625,7920.5,80116.4921875,132216.0,39606.5703125,7482.35986328125,8403.2001953125,21961.970703125,5375.85986328125,24472.69921875,22072.619140625,13208.2998046875,16708.05078125,2525.56005859375,2239402.0,55766.578125,34868.62890625,11956.4697265625,1919.1400146484375,28.450000762939453
2025-04-24,3297.2880859375,5511.25,19322.0,40262.0,103.7578125,2247.25,7968.2001953125,79801.4296875,134580.0,40093.3984375,7502.77978515625,8407.400390625,22064.509765625,5484.77001953125,24727.5,21909.759765625,13179.7001953125,17166.0390625,2522.330078125,2232745.0,56382.0,35039.1484375,12017.83984375,1957.5899658203125,26.469999313354492
2025-04-25,3295.06005859375,5549.75,19535.25,40254.0,103.8125,2254.47998046875,,79212.53125,134739.0,40113.5,7536.259765625,8415.2998046875,22242.44921875,5525.2099609375,24710.5,21980.740234375,13355.2998046875,17382.939453125,2546.300048828125,2225243.0,56720.12109375,35705.73828125,,1957.6199951171875,24.84000015258789
2025-04-28,3288.4150390625,5553.0,19528.0,40368.0,103.9609375,2267.489990234375,7997.10009765625,80218.3671875,135016.0,40227.58984375,7573.759765625,8417.2998046875,22271.669921875,5528.75,24798.599609375,21971.9609375,13456.099609375,17366.130859375,2548.860107421875,2179249.0,56980.12890625,35839.98828125,12098.8896484375,1965.550048828125,25.149999618530273
2025-04-29,3286.655029296875,5583.75,19642.0,40658.0,104.00390625,2275.719970703125,8070.60009765625,80288.3828125,135093.0,40527.62109375,7555.8701171875,8463.5,22425.830078125,5560.830078125,24874.5,22008.109375,13366.900390625,17461.3203125,2565.419921875,2158848.0,55613.4296875,,12025.4501953125,1976.52001953125,24.170000076293945
