Date,000001.SS,ES=F,NQ=F,YM=F,ZT=F,^125904-USD-STRD,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^IXIC,^KS11,^MERV,^MXX,^N225,^NZ50,^RUT,^VIX
2025-03-17,3426.12890625,5680.25,19831.75,41883.0,103.19921875,2295.800048828125,7854.10009765625,74169.953125,130834.0,41841.62890625,8073.97998046875,8680.2998046875,23154.5703125,5675.1201171875,24785.099609375,24145.5703125,13147.2001953125,17808.66015625,2610.68994140625,2346306.0,,37396.51953125,12166.1396484375,2068.330078125,20.510000228881836
2025-03-18,3429.759033203125,5618.0,19496.75,41600.0,103.24609375,2309.449951171875,7860.39990234375,75301.2578125,131475.0,41581.30859375,8114.56982421875,8705.2001953125,23380.69921875,5614.66015625,24706.099609375,24740.5703125,13354.7001953125,17504.119140625,2612.340087890625,2288538.0,52773.3203125,37845.421875,12076.849609375,2049.93994140625,21.700000762939453
2025-03-19,3426.428955078125,5678.5,19746.75,41995.0,103.36328125,2303.449951171875,7828.2998046875,75449.046875,132508.0,41964.62890625,8171.47021484375,8706.7001953125,23288.060546875,5675.2900390625,25069.19921875,24771.140625,13408.099609375,17750.7890625,2628.6201171875,2392030.0,53060.76171875,37751.87890625,12045.9296875,2082.080078125,19.899999618530273
2025-03-20,3408.947998046875,5662.5,19678.5,41961.0,103.41015625,2287.89990234375,7918.89990234375,76348.0625,131955.0,41953.3203125,8094.2001953125,8702.0,22999.150390625,5662.89013671875,25060.19921875,24219.94921875,13306.2998046875,17691.630859375,2637.10009765625,2361583.0,53100.828125,,12054.7197265625,2068.6298828125,19.799999237060547
2025-03-21,3364.8310546875,5617.7998046875,19450.810546875,41620.0,103.42578125,2266.800048828125,7931.2001953125,76905.5078125,132345.0,41985.3515625,8042.9501953125,8646.7998046875,22891.6796875,5667.56005859375,24968.5,23689.720703125,13350.2001953125,17784.05078125,2643.1298828125,2433538.0,52672.421875,37677.05859375,12113.5400390625,2056.97998046875,19.280000686645508
2025-03-24,3370.028076171875,5815.5,20374.25,42898.0,103.3046875,2260.110107421875,7936.89990234375,77984.3828125,131321.0,42583.3203125,8022.330078125,8638.0,22852.66015625,5767.56982421875,25304.099609375,23905.560546875,13323.2998046875,18188.58984375,2632.070068359375,,52674.83984375,37608.48828125,12128.2099609375,2109.3798828125,17.479999542236328
2025-03-25,3369.97607421875,5826.5,20488.5,42906.0,103.37109375,2276.64990234375,7942.5,78017.1875,132068.0,42587.5,8108.58984375,8663.7998046875,23109.7890625,5776.64990234375,25339.5,23344.25,13484.2998046875,18271.859375,2615.81005859375,2487680.0,53203.26171875,37780.5390625,12184.509765625,2095.3798828125,17.149999618530273
2025-03-26,3368.697021484375,5759.5,20116.5,42746.0,103.31640625,2255.8798828125,7999.0,77288.5,132520.0,42454.7890625,8030.68017578125,8689.599609375,22839.029296875,5712.2001953125,25161.099609375,23483.3203125,13432.2001953125,17899.01953125,2643.93994140625,2439966.0,52806.890625,38027.2890625,12334.1796875,2073.830078125,18.329999923706055
2025-03-27,3373.7490234375,5739.25,19990.25,42602.0,103.33984375,2249.56005859375,7969.0,77606.4296875,133149.0,42299.69921875,7990.10986328125,8666.099609375,22678.740234375,5693.31005859375,25161.099609375,23578.80078125,13422.599609375,17804.029296875,2607.14990234375,2412082.0,53477.73828125,37799.96875,12312.6904296875,2065.699951171875,18.690000534057617
2025-03-28,3351.306884765625,5623.0,19457.0,41851.0,103.47265625,2237.47998046875,7982.0,77414.921875,131902.0,41583.8984375,7916.080078125,8658.900390625,22461.51953125,5580.93994140625,24759.19921875,23426.599609375,13309.2998046875,17322.990234375,2557.97998046875,2378563.0,53172.96875,37120.328125,12287.4599609375,2023.27001953125,21.649999618530273
