Date,000001.SS,ES=F,NQ=F,YM=F,ZT=F,ˆ125904-USD-STRD,ˆAXJO,ˆBSESN,ˆBVSP,ˆDJI,ˆFCHI,ˆFTSE,ˆGDAXI,ˆGSPC,ˆGSPTSE,ˆHSI,ˆIBEX,ˆIXIC,ˆKS11,ˆMERV,ˆMXX,ˆN225,ˆNZ50,ˆRUT,ˆVIX
2005-01-03,,1206.25,1615.5,10750.0,104.75,,,,,,,,,,,,,,,,,,,,
2005-01-04,1242.7740478515625,1191.0,1582.5,10648.0,104.5625,,,,,,,,,,,,,,,,,,,,
2005-01-05,1251.93701171875,1183.25,1565.5,10587.0,104.5468978881836,,,,,,,,,,,,,,,,,,,,
2005-01-06,1239.4300537109375,1188.25,1563.0,10621.0,104.6093978881836,,,,,,,,,,,,,,,,,,,,
2005-01-07,1244.7459716796875,1186.25,1567.5,10599.0,104.5468978881836,,,,,,,,,,,,,,,,,,,,
2005-01-10,1252.4010009765625,1191.75,1568.0,10628.0,104.52339935302734,,,,,,,,,,,,,,,,,,,,
2005-01-11,1257.4620361328125,1184.0,1559.0,10558.0,104.52339935302734,,,,,,,,,,,,,,,,,,,,
2005-01-12,1256.9229736328125,1187.5,1568.0,10605.0,104.5468978881836,,,,,,,,,,,,,,,,,,,,
2005-01-13,1256.31396484375,1178.0,1550.0,10502.0,104.60160064697266,,,,,,,,,,,,,,,,,,,,
2005-01-14,1245.6199951171875,1183.75,1562.5,10547.0,104.5,,,,,,,,,,,,,,,,,,,,
2005-01-17,1216.6519775390625,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-18,1225.4539794921875,1195.75,1576.0,10620.0,104.4843978881836,,,,,,,,,,,,,,,,,,,,
2005-01-19,1218.1080322265625,1183.5,1542.5,10529.0,104.50779724121094,,,,,,,,,,,,,,,,,,,,
2005-01-20,1204.39404296875,1176.5,1522.5,10473.0,104.6093978881836,,,,,,,,,,,,,,,,,,,,
2005-01-21,1234.4759521484375,1168.5,1509.5,10393.0,104.71089935302734,,,,,,,,,,,,,,,,,,,,
2005-01-24,1255.7769775390625,1166.25,1491.0,10383.0,104.64839935302734,,,,,,,,,,,,,,,,,,,,
2005-01-25,1254.2340087890625,1169.75,1495.0,10466.0,104.60160064697266,,,,,,,,,,,,,,,,,,,,
2005-01-26,1241.9580078125,1173.25,1506.5,10488.0,104.53130340576172,,,,,,,,,,,,,,,,,,,,
2005-01-27,1225.8909912109375,1174.75,1509.0,10468.0,104.50779724121094,,,,,,,,,,,,,,,,,,,,
2005-01-28,1213.6729736328125,1174.75,1509.5,10447.0,104.60160064697266,,,,,,,,,,,,,,,,,,,,
2005-01-31,1191.822998046875,1181.75,1524.0,10485.0,104.53130340576172,,,,,,,,,,,,,,,,,,,,
2005-02-01,1188.9310302734375,1189.25,1529.5,10542.0,104.53910064697266,,,,,,,,,,,,,,,,,,,,
2005-02-02,1252.5,1193.25,1524.5,10585.0,104.49220275878906,,,,,,,,,,,,,,,,,,,,
2005-02-03,1242.3070068359375,1189.5,1511.5,10586.0,104.42970275878906,,,,,,,,,,,,,,,,,,,,
2005-02-04,1269.0040283203125,1202.0,1534.0,10695.0,104.53910064697266,,,,,,,,,,,,,,,,,,,,
2005-02-07,,1200.75,1530.5,10700.0,104.49220275878906,,,,,,,,,,,,,,,,,,,,
2005-02-08,,1202.25,1529.5,10722.0,104.4531021118164,,,,,,,,,,,,,,,,,,,,
2005-02-09,,1193.0,1509.0,10673.0,104.625,,,,,,,,,,,,,,,,,,,,
2005-02-10,,1196.5,1506.5,10746.0,104.5468978881836,,,,,,,,,,,,,,,,,,,,
2005-02-11,,1207.0,1534.0,10806.0,104.46880340576172,,,,,,,,,,,,,,,,,,,,
2005-02-14,,1206.25,1537.5,10793.0,104.4375,,,,,,,,,,,,,,,,,,,,
2005-02-15,,1210.75,1548.5,10838.0,104.42970275878906,,,,,,,,,,,,,,,,,,,,
2005-02-16,1278.8800048828125,1210.5,1545.5,10837.0,104.32029724121094,,,,,,,,,,,,,,,,,,,,
2005-02-17,1276.134033203125,1201.0,1524.0,10759.0,104.375,,,,,,,,,,,,,,,,,,,,
2005-02-18,1258.968994140625,1202.25,1517.0,10797.0,104.2968978881836,,,,,,,,,,,,,,,,,,,,
2005-02-21,1284.47998046875,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-22,1309.2769775390625,1184.75,1502.0,10618.0,104.2968978881836,,,,,,,,,,,,,,,,,,,,
2005-02-23,1309.4749755859375,1192.75,1501.5,10686.0,104.27339935302734,,,,,,,,,,,,,,,,,,,,
2005-02-24,1309.948974609375,1200.75,1518.5,10751.0,104.21880340576172,,,,,,,,,,,,,,,,,,,,
2005-02-25,1312.4449462890625,1212.0,1531.0,10842.0,104.1875,,,,,,,,,,,,,,,,,,,,
2005-02-28,1306.0030517578125,1204.0,1513.0,10778.0,104.10160064697266,,,,,,,,,,,,,,,,,,,,
2005-03-01,1303.4119873046875,1210.0,1529.0,10827.0,104.1093978881836,,,,,,,,,,,,,,,,,,,,
2005-03-02,1287.449951171875,1209.5,1525.0,10812.0,104.14839935302734,,,,,,,,,,,,,,,,,,,,
2005-03-03,1294.3389892578125,1210.0,1514.0,10826.0,104.11720275878906,,,,,,,,,,,,,,,,,,,,
2005-03-04,1287.7139892578125,1224.25,1525.0,10956.0,104.14839935302734,,,,,,,,,,,,,,,,,,,,
2005-03-07,1293.739013671875,1225.25,1544.5,10938.0,104.1093978881836,,,,,,,,,,,,,,,,,,,,
2005-03-08,1318.27099609375,1220.5,1532.0,10917.0,104.08589935302734,,,,,,,,,,,,,,,,,,,,
2005-03-09,1316.791015625,1207.0,1524.0,10802.0,104.00779724121094,,,,,,,,,,,,,,,,,,,,
2005-03-10,1286.2330322265625,1209.5,1524.5,10844.0,104.0,,,,,,,,,,,,,,,,,,,,
2005-03-11,1289.9410400390625,1201.0,1509.0,10785.0,103.89839935302734,,,,,,,,,,,,,,,,,,,,
2005-03-14,1293.5,1207.75,1515.5,10812.0,103.8906021118164,,,,,,,,,,,,,,,,,,,,
2005-03-15,1269.14404296875,1198.5,1504.5,10751.0,103.88279724121094,,,,,,,,,,,,,,,,,,,,
2005-03-16,1255.5889892578125,1187.75,1486.5,10632.0,103.9375,,,,,,,,,,,,,,,,,,,,
2005-03-17,1243.4749755859375,1190.0,1489.5,10625.0,103.9843978881836,,,,,,,,,,,,,,,,,,,,
2005-03-18,1227.4029541015625,1190.699951171875,1486.9000244140625,10635.0,103.96880340576172,,,,,,,,,,,,,,,,,,,,
2005-03-21,1231.0460205078125,1186.25,1488.5,10581.0,103.94529724121094,,,,,,,,,,,,,,,,,,,,
2005-03-22,1206.9219970703125,1174.25,1474.5,10488.0,103.78910064697266,,,,,,,,,,,,,,,,,,,,
2005-03-23,1201.6490478515625,1174.5,1479.0,10470.0,103.71880340576172,,,,,,,,,,,,,,,,,,,,
2005-03-24,1208.1920166015625,1175.5,1480.0,10468.0,103.71089935302734,,,,,,,,,,,,,,,,,,,,
2005-03-25,1205.634033203125,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-28,1200.113037109375,1177.5,1481.0,10504.0,103.6875,,,,,,,,,,,,,,,,,,,,
2005-03-29,1195.0179443359375,1170.0,1477.0,10437.0,103.71880340576172,,,,,,,,,,,,,,,,,,,,
2005-03-30,1172.573974609375,1185.5,1499.0,10558.0,103.7343978881836,,,,,,,,,,,,,,,,,,,,
2005-03-31,1181.2359619140625,1184.0,1491.0,10520.0,103.7968978881836,,,,,,,,,,,,,,,,,,,,
2005-04-01,1223.5660400390625,1177.75,1480.0,10431.0,103.55470275878906,,,,,,,,,,,,,,,,,,,,
2005-04-04,1202.967041015625,1179.75,1485.0,10440.0,103.58589935302734,,,,,,,,,,,,,,,,,,,,
2005-04-05,1191.7449951171875,1185.25,1491.5,10480.0,103.5781021118164,,,,,,,,,,,,,,,,,,,,
2005-04-06,1214.8680419921875,1189.25,1493.0,10522.0,103.64839935302734,,,,,,,,,,,,,,,,,,,,
2005-04-07,1225.487060546875,1195.25,1509.0,10570.0,103.61720275878906,,,,,,,,,,,,,,,,,,,,
2005-04-08,1248.52099609375,1183.5,1493.5,10475.0,103.5468978881836,,,,,,,,,,,,,,,,,,,,
2005-04-11,1240.9720458984375,1183.75,1485.0,10463.0,103.58589935302734,,,,,,,,,,,,,,,,,,,,
2005-04-12,1219.510986328125,1190.0,1493.5,10516.0,103.6718978881836,,,,,,,,,,,,,,,,,,,,
2005-04-13,1248.2030029296875,1176.0,1470.0,10409.0,103.75779724121094,,,,,,,,,,,,,,,,,,,,
2005-04-14,1234.33203125,1160.5,1441.0,10253.0,103.875,,,,,,,,,,,,,,,,,,,,
2005-04-15,1216.9620361328125,1143.5,1414.5,10083.0,103.99220275878906,,,,,,,,,,,,,,,,,,,,
2005-04-18,1197.7349853515625,1146.75,1414.5,10073.0,104.00779724121094,,,,,,,,,,,,,,,,,,,,
2005-04-19,1199.9019775390625,1155.75,1426.0,10137.0,104.0781021118164,,,,,,,,,,,,,,,,,,,,
2005-04-20,1184.1929931640625,1139.75,1414.5,10020.0,104.05470275878906,,,,,,,,,,,,,,,,,,,,
2005-04-21,1172.5560302734375,1161.5,1449.0,10226.0,103.85160064697266,,,,,,,,,,,,,,,,,,,,
2005-04-22,1169.18701171875,1157.25,1431.5,10188.0,103.89839935302734,,,,,,,,,,,,,,,,,,,,
2005-04-25,1157.970947265625,1164.0,1441.5,10256.0,103.84380340576172,,,,,,,,,,,,,,,,,,,,
2005-04-26,1165.3349609375,1153.75,1429.0,10161.0,103.8125,,,,,,,,,,,,,,,,,,,,
2005-04-27,1148.7569580078125,1157.25,1427.0,10194.0,103.86720275878906,,,,,,,,,,,,,,,,,,,,
2005-04-28,1169.1180419921875,1143.0,1412.5,10064.0,103.97660064697266,,,,,,,,,,,,,,,,,,,,
2005-04-29,1159.14599609375,1158.5,1425.5,10197.0,103.85160064697266,,,,,,,,,,,,,,,,,,,,
2005-05-02,,1163.5,1427.5,10255.0,103.88279724121094,,,,,,,,,,,,,,,,,,,,
2005-05-03,,1166.0,1438.0,10283.0,103.8281021118164,,,,,,,,,,,,,,,,,,,,
2005-05-04,,1175.25,1452.0,10372.0,103.92970275878906,,,,,,,,,,,,,,,,,,,,
2005-05-05,,1175.0,1456.5,10346.0,104.0781021118164,,,,,,,,,,,,,,,,,,,,
2005-05-06,,1171.25,1458.0,10337.0,103.7656021118164,,,,,,,,,,,,,,,,,,,,
2005-05-09,1130.8349609375,1178.25,1463.5,10374.0,103.71089935302734,,,,,,,,,,,,,,,,,,,,
2005-05-10,1135.56103515625,1166.25,1454.0,10274.0,103.82029724121094,,,,,,,,,,,,,,,,,,,,
2005-05-11,1124.27099609375,1172.5,1461.0,10301.0,103.84380340576172,,,,,,,,,,,,,,,,,,,,
2005-05-12,1103.9930419921875,1159.25,1457.5,10188.0,103.8906021118164,,,,,,,,,,,,,,,,,,,,
2005-05-13,1107.626953125,1156.75,1473.5,10158.0,104.00779724121094,,,,,,,,,,,,,,,,,,,,
2005-05-16,1095.468017578125,1167.0,1481.0,10252.0,104.0156021118164,,,,,,,,,,,,,,,,,,,,
2005-05-17,1099.6400146484375,1175.25,1494.0,10337.0,104.0156021118164,,,,,,,,,,,,,,,,,,,,
2005-05-18,1102.9649658203125,1186.75,1512.5,10471.0,104.0781021118164,,,,,,,,,,,,,,,,,,,,
2005-05-19,1103.4749755859375,1191.25,1524.0,10496.0,103.94529724121094,,,,,,,,,,,,,,,,,,,,
2005-05-20,1099.26904296875,1190.25,1530.5,10483.0,103.875,,,,,,,,,,,,,,,,,,,,
2005-05-23,1070.843994140625,1196.25,1539.0,10540.0,103.9531021118164,,,,,,,,,,,,,,,,,,,,
2005-05-24,1073.8470458984375,1193.75,1540.5,10501.0,104.0156021118164,,,,,,,,,,,,,,,,,,,,
2005-05-25,1072.136962890625,1192.5,1538.5,10473.0,104.03130340576172,,,,,,,,,,,,,,,,,,,,
2005-05-26,1058.866943359375,1198.0,1549.0,10540.0,103.97660064697266,,,,,,,,,,,,,,,,,,,,
2005-05-27,1051.946044921875,1200.25,1552.0,10551.0,103.96089935302734,,,,,,,,,,,,,,,,,,,,
2005-05-30,1060.1619873046875,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,1060.738037109375,1192.25,1545.0,10480.0,104.0468978881836,,,,,,,,,,,,,,,,,,,,
2005-06-01,1039.18701171875,1201.25,1557.5,10537.0,104.25,,,,,,,,,,,,,,,,,,,,
2005-06-02,1016.06298828125,1205.25,1571.5,10559.0,104.21089935302734,,,,,,,,,,,,,,,,,,,,
2005-06-03,1013.6370239257812,1198.5,1550.5,10481.0,104.1093978881836,,,,,,,,,,,,,,,,,,,,
2005-06-06,1034.3780517578125,1198.0,1545.5,10470.0,104.08589935302734,,,,,,,,,,,,,,,,,,,,
2005-06-07,1030.9410400390625,1199.0,1534.0,10494.0,104.13279724121094,,,,,,,,,,,,,,,,,,,,
2005-06-08,1115.58203125,1196.0,1530.5,10488.0,104.0468978881836,,,,,,,,,,,,,,,,,,,,
2005-06-09,1131.052001953125,1201.0,1537.5,10501.0,104.0,,,,,,,,,,,,,,,,,,,,
2005-06-10,1108.2860107421875,1199.0,1524.0,10516.0,103.88279724121094,,,,,,,,,,,,,,,,,,,,
2005-06-13,1106.291015625,1202.5,1531.0,10536.0,103.875,,,,,,,,,,,,,,,,,,,,
2005-06-14,1093.4639892578125,1205.0,1526.5,10556.0,103.88279724121094,,,,,,,,,,,,,,,,,,,,
2005-06-15,1072.8360595703125,1206.5,1528.0,10571.0,103.86720275878906,,,,,,,,,,,,,,,,,,,,
2005-06-16,1086.010009765625,1210.5,1535.5,10577.0,103.92970275878906,,,,,,,,,,,,,,,,,,,,
2005-06-17,1085.6099853515625,1222.6800537109375,1553.9599609375,10646.0,103.91410064697266,,,,,,,,,,,,,,,,,,,,
2005-06-20,1115.6199951171875,1220.0,1545.5,10633.0,103.8906021118164,,,,,,,,,,,,,,,,,,,,
2005-06-21,1101.4859619140625,1221.0,1551.0,10644.0,103.91410064697266,,,,,,,,,,,,,,,,,,,,
2005-06-22,1102.032958984375,1221.0,1548.0,10633.0,104.0781021118164,,,,,,,,,,,,,,,,,,,,
2005-06-23,1093.7020263671875,1204.0,1527.5,10436.0,104.05470275878906,,,,,,,,,,,,,,,,,,,,
2005-06-24,1101.8819580078125,1195.75,1511.5,10325.0,104.1406021118164,,,,,,,,,,,,,,,,,,,,
2005-06-27,1124.6400146484375,1196.25,1506.0,10323.0,104.1406021118164,,,,,,,,,,,,,,,,,,,,
2005-06-28,1108.5880126953125,1206.75,1517.0,10429.0,104.03130340576172,,,,,,,,,,,,,,,,,,,,
2005-06-29,1104.991943359375,1203.0,1511.5,10383.0,103.9843978881836,,,,,,,,,,,,,,,,,,,,
2005-06-30,1080.93798828125,1195.5,1503.0,10302.0,104.03130340576172,,,,,,,,,,,,,,,,,,,,
2005-07-01,1055.593994140625,1200.0,1500.0,10333.0,103.6718978881836,,,,,,,,,,,,,,,,,,,,
2005-07-04,1047.2779541015625,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-05,1039.04296875,1209.0,1513.5,10387.0,103.59380340576172,,,,,,,,,,,,,,,,,,,,
2005-07-06,1033.5450439453125,1198.5,1507.0,10288.0,103.61720275878906,,,,,,,,,,,,,,,,,,,,
2005-07-07,1038.5970458984375,1202.75,1512.5,10333.0,103.72660064697266,,,,,,,,,,,,,,,,,,,,
2005-07-08,1017.9829711914062,1216.5,1544.5,10472.0,103.60160064697266,,,,,,,,,,,,,,,,,,,,
2005-07-11,1011.4990234375,1223.5,1557.5,10541.0,103.57029724121094,,,,,,,,,,,,,,,,,,,,
2005-07-12,1046.1610107421875,1225.5,1562.0,10528.0,103.53130340576172,,,,,,,,,,,,,,,,,,,,
2005-07-13,1037.39404296875,1228.0,1567.0,10577.0,103.50779724121094,,,,,,,,,,,,,,,,,,,,
2005-07-14,1040.416015625,1231.75,1584.0,10655.0,103.50779724121094,,,,,,,,,,,,,,,,,,,,
2005-07-15,1026.114990234375,1231.25,1587.0,10656.0,103.49220275878906,,,,,,,,,,,,,,,,,,,,
2005-07-18,1012.0969848632812,1226.5,1582.0,10617.0,103.4531021118164,,,,,,,,,,,,,,,,,,,,
2005-07-19,1014.35498046875,1233.25,1600.0,10663.0,103.5,,,,,,,,,,,,,,,,,,,,
2005-07-20,1021.052001953125,1236.5,1608.5,10683.0,103.47660064697266,,,,,,,,,,,,,,,,,,,,
2005-07-21,1020.6320190429688,1230.0,1606.0,10638.0,103.3593978881836,,,,,,,,,,,,,,,,,,,,
2005-07-22,1046.321044921875,1237.0,1609.5,10666.0,103.4218978881836,,,,,,,,,,,,,,,,,,,,
2005-07-25,1045.4000244140625,1234.0,1604.0,10629.0,103.375,,,,,,,,,,,,,,,,,,,,
2005-07-26,1072.8070068359375,1235.0,1607.0,10598.0,103.36720275878906,,,,,,,,,,,,,,,,,,,,
2005-07-27,1089.9090576171875,1239.75,1617.5,10649.0,103.30470275878906,,,,,,,,,,,,,,,,,,,,
2005-07-28,1086.5479736328125,1247.0,1626.5,10717.0,103.34380340576172,,,,,,,,,,,,,,,,,,,,
2005-07-29,1083.032958984375,1236.75,1611.5,10677.0,103.24220275878906,,,,,,,,,,,,,,,,,,,,
2005-08-01,1088.947998046875,1237.5,1615.0,10633.0,103.2031021118164,,,,,,,,,,,,,,,,,,,,
2005-08-02,1104.0379638671875,1245.0,1629.0,10683.0,103.1875,,,,,,,,,,,,,,,,,,,,
2005-08-03,1107.698974609375,1247.75,1632.5,10708.0,103.24220275878906,,,,,,,,,,,,,,,,,,,,
2005-08-04,1102.5889892578125,1238.0,1616.5,10615.0,103.22660064697266,,,,,,,,,,,,,,,,,,,,
2005-08-05,1128.7430419921875,1229.75,1607.5,10569.0,103.08589935302734,,,,,,,,,,,,,,,,,,,,
2005-08-08,1138.8819580078125,1227.25,1598.5,10558.0,103.02339935302734,,,,,,,,,,,,,,,,,,,,
2005-08-09,1152.5340576171875,1234.25,1607.5,10632.0,103.07029724121094,,,,,,,,,,,,,,,,,,,,
2005-08-10,1165.032958984375,1233.75,1596.0,10624.0,103.07029724121094,,,,,,,,,,,,,,,,,,,,
2005-08-11,1183.5789794921875,1238.5,1594.5,10685.0,103.15630340576172,,,,,,,,,,,,,,,,,,,,
2005-08-12,1167.9150390625,1231.0,1592.5,10598.0,103.25,,,,,,,,,,,,,,,,,,,,
2005-08-15,1187.0059814453125,1237.5,1606.0,10659.0,103.2031021118164,,,,,,,,,,,,,,,,,,,,
2005-08-16,1177.2779541015625,1221.5,1583.0,10533.0,103.27339935302734,,,,,,,,,,,,,,,,,,,,
2005-08-17,1192.833984375,1221.5,1583.5,10562.0,103.21880340576172,,,,,,,,,,,,,,,,,,,,
2005-08-18,1148.0350341796875,1221.0,1579.5,10568.0,103.30470275878906,,,,,,,,,,,,,,,,,,,,
2005-08-19,1150.1839599609375,1223.75,1579.5,10592.0,103.28910064697266,,,,,,,,,,,,,,,,,,,,
2005-08-22,1158.5970458984375,1224.0,1580.5,10589.0,103.2968978881836,,,,,,,,,,,,,,,,,,,,
2005-08-23,1149.95703125,1221.5,1577.5,10550.0,103.3593978881836,,,,,,,,,,,,,,,,,,,,
2005-08-24,1167.136962890625,1210.0,1565.0,10437.0,103.35160064697266,,,,,,,,,,,,,,,,,,,,
2005-08-25,1172.4749755859375,1213.5,1567.0,10460.0,103.34380340576172,,,,,,,,,,,,,,,,,,,,
2005-08-26,1171.8599853515625,1206.0,1563.5,10407.0,103.2343978881836,,,,,,,,,,,,,,,,,,,,
2005-08-29,1154.427978515625,1214.5,1574.5,10478.0,103.2343978881836,,,,,,,,,,,,,,,,,,,,
2005-08-30,1146.385009765625,1208.5,1570.0,10415.0,103.46880340576172,,,,,,,,,,,,,,,,,,,,
2005-08-31,1162.7979736328125,1221.5,1584.0,10502.0,103.65630340576172,,,,,,,,,,,,,,,,,,,,
2005-09-01,1184.9329833984375,1221.75,1579.0,10462.0,103.85160064697266,,,,,,,,,,,,,,,,,,,,
2005-09-02,1188.8480224609375,1219.75,1576.5,10462.0,103.85160064697266,,,,,,,,,,,,,,,,,,,,
2005-09-05,1196.2239990234375,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-06,1173.322021484375,1234.25,1598.5,10588.0,103.74220275878906,,,,,,,,,,,,,,,,,,,,
2005-09-07,1194.3089599609375,1235.5,1598.5,10623.0,103.64839935302734,,,,,,,,,,,,,,,,,,,,
2005-09-08,1194.4110107421875,1232.0,1599.0,10594.0,103.625,,,,,,,,,,,,,,,,,,,,
2005-09-09,1189.625,1242.0,1609.0,10678.0,103.61720275878906,,,,,,,,,,,,,,,,,,,,
2005-09-12,1188.2120361328125,1240.25,1613.0,10679.0,103.57029724121094,,,,,,,,,,,,,,,,,,,,
2005-09-13,1207.1639404296875,1232.5,1609.5,10617.0,103.63279724121094,,,,,,,,,,,,,,,,,,,,
2005-09-14,1217.260986328125,1228.5,1591.0,10552.0,103.59380340576172,,,,,,,,,,,,,,,,,,,,
2005-09-15,1217.281005859375,1227.25,1586.5,10556.0,103.57029724121094,,,,,,,,,,,,,,,,,,,,
2005-09-16,1212.947021484375,1232.7900390625,1591.9200439453125,10673.0,103.46880340576172,,,,,,,,,,,,,,,,,,,,
2005-09-19,1220.626953125,1238.0,1602.0,10606.0,103.53130340576172,,,,,,,,,,,,,,,,,,,,
2005-09-20,1212.616943359375,1227.5,1592.0,10523.0,103.4218978881836,,,,,,,,,,,,,,,,,,,,
2005-09-21,1187.988037109375,1216.0,1574.5,10419.0,103.46880340576172,,,,,,,,,,,,,,,,,,,,
2005-09-22,1159.9599609375,1219.75,1577.0,10451.0,103.49220275878906,,,,,,,,,,,,,,,,,,,,
2005-09-23,1151.97998046875,1220.5,1585.0,10452.0,103.35160064697266,,,,,,,,,,,,,,,,,,,,
2005-09-26,1155.0419921875,1221.5,1587.0,10487.0,103.30470275878906,,,,,,,,,,,,,,,,,,,,
2005-09-27,1133.237060546875,1221.75,1581.5,10495.0,103.25,,,,,,,,,,,,,,,,,,,,
2005-09-28,1131.7740478515625,1222.75,1580.5,10509.0,103.2343978881836,,,,,,,,,,,,,,,,,,,,
2005-09-29,1155.4849853515625,1231.75,1601.0,10577.0,103.17970275878906,,,,,,,,,,,,,,,,,,,,
2005-09-30,1155.614013671875,1234.25,1614.0,10612.0,103.0781021118164,,,,,,,,,,,,,,,,,,,,
2005-10-03,,1231.75,1618.5,10567.0,102.875,,,,,,,,,,,,,,,,,,,,
2005-10-04,,1216.75,1604.0,10453.0,102.86720275878906,,,,,,,,,,,,,,,,,,,,
2005-10-05,,1200.75,1582.5,10348.0,102.8906021118164,,,,,,,,,,,,,,,,,,,,
2005-10-06,,1197.0,1564.5,10324.0,102.92970275878906,,,,,,,,,,,,,,,,,,,,
2005-10-07,,1200.0,1563.0,10323.0,102.92970275878906,,,,,,,,,,,,,,,,,,,,
2005-10-10,1138.949951171875,1190.0,1554.5,10258.0,102.92970275878906,,,,,,,,,,,,,,,,,,,,
2005-10-11,1157.1920166015625,1188.5,1545.5,10276.0,102.8906021118164,,,,,,,,,,,,,,,,,,,,
2005-10-12,1161.85302734375,1178.5,1526.5,10218.0,102.83589935302734,,,,,,,,,,,,,,,,,,,,
2005-10-13,1152.6070556640625,1178.0,1536.0,10216.0,102.82029724121094,,,,,,,,,,,,,,,,,,,,
2005-10-14,1139.5469970703125,1190.0,1550.0,10302.0,102.78130340576172,,,,,,,,,,,,,,,,,,,,
2005-10-17,1131.375,1194.25,1556.0,10370.0,102.78910064697266,,,,,,,,,,,,,,,,,,,,
2005-10-18,1141.2010498046875,1181.5,1547.0,10306.0,102.8125,,,,,,,,,,,,,,,,,,,,
2005-10-19,1134.6080322265625,1200.5,1581.0,10447.0,102.83589935302734,,,,,,,,,,,,,,,,,,,,
2005-10-20,1135.948974609375,1179.5,1566.0,10288.0,102.8125,,,,,,,,,,,,,,,,,,,,
2005-10-21,1141.3179931640625,1183.75,1575.5,10240.0,102.90630340576172,,,,,,,,,,,,,,,,,,,,
2005-10-24,1141.1710205078125,1202.5,1598.0,10398.0,102.83589935302734,,,,,,,,,,,,,,,,,,,,
2005-10-25,1121.91796875,1199.0,1590.0,10394.0,102.72660064697266,,,,,,,,,,,,,,,,,,,,
2005-10-26,1097.1610107421875,1196.0,1586.0,10374.0,102.6093978881836,,,,,,,,,,,,,,,,,,,,
2005-10-27,1097.781982421875,1182.5,1555.0,10252.0,102.63279724121094,,,,,,,,,,,,,,,,,,,,
2005-10-28,1080.866943359375,1199.75,1560.5,10405.0,102.6093978881836,,,,,,,,,,,,,,,,,,,,
2005-10-31,1092.8170166015625,1209.75,1586.5,10410.0,102.60160064697266,,,,,,,,,,,,,,,,,,,,
2005-11-01,1089.949951171875,1206.25,1585.5,10431.0,102.5468978881836,,,,,,,,,,,,,,,,,,,,
2005-11-02,1104.7919921875,1218.0,1609.5,10486.0,102.53130340576172,,,,,,,,,,,,,,,,,,,,
2005-11-03,1095.27294921875,1223.75,1629.0,10538.0,102.47660064697266,,,,,,,,,,,,,,,,,,,,
2005-11-04,1100.0450439453125,1222.0,1632.5,10534.0,102.47660064697266,,,,,,,,,,,,,,,,,,,,
2005-11-07,1100.6500244140625,1222.75,1633.0,10575.0,102.47660064697266,,,,,,,,,,,,,,,,,,,,
2005-11-08,1110.14697265625,1222.75,1636.5,10570.0,102.55470275878906,,,,,,,,,,,,,,,,,,,,
2005-11-09,1108.1529541015625,1223.75,1638.0,10564.0,102.44529724121094,,,,,,,,,,,,,,,,,,,,
2005-11-10,1088.301025390625,1233.75,1656.5,10660.0,102.53910064697266,,,,,,,,,,,,,,,,,,,,
2005-11-11,1090.1949462890625,1238.0,1659.0,10710.0,,,,,,,,,,,,,,,,,,,,,
2005-11-14,1088.6529541015625,1237.25,1659.0,10726.0,102.4531021118164,,,,,,,,,,,,,,,,,,,,
2005-11-15,1087.508056640625,1232.5,1652.5,10719.0,102.49220275878906,,,,,,,,,,,,,,,,,,,,
2005-11-16,1095.8900146484375,1234.75,1661.5,10706.0,102.6093978881836,,,,,,,,,,,,,,,,,,,,
2005-11-17,1095.31005859375,1245.25,1684.5,10739.0,102.6875,,,,,,,,,,,,,,,,,,,,
2005-11-18,1116.9990234375,1250.25,1683.0,10782.0,102.6406021118164,,,,,,,,,,,,,,,,,,,,
2005-11-21,1119.93603515625,1257.0,1691.5,10842.0,102.71089935302734,,,,,,,,,,,,,,,,,,,,
2005-11-22,1098.655029296875,1262.0,1696.5,10884.0,102.85160064697266,,,,,,,,,,,,,,,,,,,,
2005-11-23,1105.7459716796875,1268.5,1700.5,10942.0,102.75,,,,,,,,,,,,,,,,,,,,
2005-11-24,1113.3740234375,1267.5,1699.0,,,,,,,,,,,,,,,,,,,,,,
2005-11-25,1114.916015625,1270.0,1704.5,10957.0,102.8125,,,,,,,,,,,,,,,,,,,,
2005-11-28,1110.822998046875,1261.0,1692.5,10923.0,102.8125,,,,,,,,,,,,,,,,,,,,
2005-11-29,1096.9859619140625,1259.25,1681.0,10909.0,102.6718978881836,,,,,,,,,,,,,,,,,,,,
2005-11-30,1099.260986328125,1251.0,1675.0,10833.0,102.625,,,,,,,,,,,,,,,,,,,,
2005-12-01,1098.7469482421875,1264.5,1704.0,10919.0,102.5781021118164,,,,,,,,,,,,,,,,,,,,
2005-12-02,1094.2869873046875,1266.0,1710.0,10889.0,102.59380340576172,,,,,,,,,,,,,,,,,,,,
2005-12-05,1079.197021484375,1263.5,1699.5,10853.0,102.53910064697266,,,,,,,,,,,,,,,,,,,,
2005-12-06,1087.7939453125,1265.5,1704.5,10876.0,102.6406021118164,,,,,,,,,,,,,,,,,,,,
